MONTH,CPI_adv,CPI_world,CPI_dev,Ghana_NEER,Ghana_official,Ghana_REER,CoteIvoire_NEER,CoteIvoire_official,CoteIvoire_REER,Nigeria_NEER,Nigeria_official,Nigeria_REER,Cameroon_NEER,Cameroon_official,Cameroon_REER,TAVG,TMAX,TMIN,PRCP,ICCO_price
1994-10-01,75.88387849,64.98973442,42.12853109,1399.33457,0.100952381,103.7190781,88.58805717,520.1471429,83.4004612,677.439967,22,192.2562,96.58446903,520.59,96.90400083,78.91780822,84.48571429,72.42857143,0.213829787,1447.960952
1994-11-01,75.9393773,65.16764691,42.57065548,1368.652319,0.102372727,104.5659125,87.90371082,528.1845455,83.03077357,708.9074742,21.96954545,192.2562,95.939296,529.49,96.37152692,81.02439024,90.05714286,72.3,0.141764706,1436.980455
1994-12-01,75.98184526,65.36083098,43.08234781,1361.858466,0.103445455,107.1391971,87.3646154,541.0572727,82.46664497,674.0164994,21.98590909,192.2562,95.43694137,541.45,96.50150977,NA,NA,NA,NA,1399.390476
1995-01-01,76.24233268,65.88298878,44.17567816,1333.132321,0.104090909,108.4675343,88.27011637,528.7684091,85.62915143,647.5375778,21.98090909,189.758268,96.31740643,529.43,94.60676979,85,NA,NA,NA,1468.818095
1995-02-01,76.47100301,66.19716905,44.67373821,1309.458114,0.105675,110.0037057,88.59026923,522.44,85.76622613,650.5617408,21.99941033,184.6374253,96.60030683,522.89,94.15217256,84.81034483,95.61764706,76.23076923,0.147142857,1510.4375
1995-03-01,76.68461091,66.46249774,45.05069917,1246.095245,0.107043478,109.403942,90.3271528,497.9978261,89.07315239,648.9743571,21.99528265,179.2667854,98.35446193,498.33,94.33238365,82.38461538,91.62650602,74.26666667,0.245932203,1484.936087
1995-04-01,76.94351457,66.88652165,45.82879565,1185.181731,0.11115,109.1716534,91.21941043,483.6745,90.45865272,649.4957844,21.99067251,173.8961456,99.18537506,484.6,97.32239945,82.67346939,92.47368421,74.81443299,0.244637681,1469.196842
1995-05-01,77.09784392,67.17350056,46.39955798,1181.302078,0.112521739,114.6211655,89.4661032,498.45,88.50489547,652.5783096,21.98606238,168.5255057,97.33181614,499.08,93.70239298,82,90.25,74.66666667,0.2685,1445.352727
1995-06-01,77.19004214,67.26129863,46.47845362,1150.522237,0.115045455,117.5135085,90.33166975,490.6788636,88.94405699,657.7367278,21.98123782,162.9050686,98.19663109,491.64,93.73706295,80.18548387,88.19318182,73.5,0.286901408,1437.17
1995-07-01,77.12248895,67.23676638,46.5453902,1135.171695,0.118595238,122.6090786,91.51081862,483.0352381,90.05999645,658.8594887,21.97662768,157.5344288,99.36658415,483.25,95.16227565,78.52631579,85.62857143,72.75,0.194444444,1364.013333
1995-08-01,77.29278375,67.54720955,47.15578673,1134.930882,0.119730435,127.8329195,91.19747199,496.9107609,89.4160152,653.7405497,21.97191033,152.0388903,99.01329855,497.14,94.23634028,77.57142857,84.06666667,71.94117647,0.109333333,1412.977826
1995-09-01,77.55489559,68.00442337,48.03069979,1107.869516,0.125271429,129.5481146,91.04793411,503.7272619,89.45230776,669.6394727,21.96719298,146.5433518,98.88827972,504.31,95.0440865,78.61111111,85.85714286,73.22222222,0.004,1396.902381
1995-10-01,77.58799968,68.11394635,48.30346596,1024.215791,0.132818182,124.5469764,91.56949601,492.8022727,90.81267797,677.439967,21.96258285,141.172712,99.4406148,494.11,95.79615439,77.8,85.5,74,NA,1394.58
1995-11-01,77.57952318,68.17645332,48.5171366,985.4882531,0.138754545,124.4065206,92.5214551,487.6322727,91.75632867,708.9074742,21.9578655,135.6771735,100.4061592,488.65,98.08353168,83,89,NA,NA,1436.559091
1995-12-01,77.63438237,68.30461647,48.79863743,967.2345966,0.144442857,126.1468534,91.92924135,495.3130952,91.09123679,674.0164994,21.95325536,130.3065336,99.80153047,496.37,98.30283595,81.14285714,90,74.5,NA,1378.81
1996-01-01,77.86901672,68.70026962,49.54286183,948.9828717,0.146530435,127.0268237,92.03339955,499.243913,89.67859735,665.4490785,21.94853801,124.8109952,99.86218213,500.56,97.88978153,82.16666667,NA,75.5,NA,1349.541364
1996-02-01,78.07368433,69.01959993,50.10778847,922.72561,0.152290476,126.7424561,91.70752951,504.147619,89.31773695,669.8110591,21.94382066,119.3154567,99.44029554,504.06,96.54352257,84.28571429,NA,NA,NA,1369.839524
1996-03-01,78.39116333,69.36036429,50.49983658,896.3108595,0.155633333,126.0146322,91.59564247,505.4928571,88.38510238,669.2162352,21.93931774,114.0697154,99.4322345,505.91,96.24312422,84,90.5,NA,NA,1338.600952
1996-04-01,78.69838591,69.79737308,51.2152206,890.1951728,0.159022727,127.3692245,91.59646901,509.9920455,88.679043,357.0466959,21.9347076,108.6990756,99.48989958,510.6,96.04046377,83.66666667,NA,75,NA,1456.279524
1996-05-01,78.86892234,70.00747947,51.51061125,882.7223734,0.161543478,127.9390665,91.01328613,518.8804348,88.51041329,181.1894246,21.92988304,103.0786385,98.78233156,519.14,96.41622192,80.88636364,87.96969697,75.03030303,0.312258065,1524.020455
1996-06-01,78.86043507,69.96803715,51.40508743,866.7560441,0.16261,127.422445,91.1998766,517.503,88.77387044,185.0849733,21.9252729,97.70799864,98.93467501,517.68,95.30599302,78.90909091,87.14285714,73.16666667,0.1575,1537.5725
1996-07-01,78.88665661,69.95801244,51.31787267,848.2713852,0.167621739,126.6329239,92.02911779,509.0828261,89.33817144,185.9380218,21.92066277,92.33735877,99.67555784,509.34,96.64922408,77.1011236,83.90123457,72.43589744,0.216615385,1495.68
1996-08-01,78.96336135,70.18790514,51.87487433,831.2412259,0.169209091,126.317091,92.15701596,506.1090909,89.92407922,185.3366929,21.91583821,86.7169217,99.72361456,506,97.46253059,76.50632911,82.68656716,72.17910448,0.131967213,1499.883182
1996-09-01,79.20454525,70.56080946,52.52994167,835.5737538,0.169447619,129.4262165,91.7102428,512.4714286,90.03772163,191.1570616,21.91122807,81.34628184,99.27619731,512.83,96.60096721,77,84.49019608,71.94117647,0.101219512,1476.279048
1996-10-01,79.36740039,70.69869004,52.6153883,825.2026214,0.171862319,130.5706651,91.65706689,516.4,89.89309459,193.98537,21.90651072,75.85074337,99.23477185,516.67,96.65364469,80.46153846,89,72.2,0.005,1476.980435
1996-11-01,79.39817674,70.76431426,52.75549275,817.6415047,0.172722222,133.2767426,91.90459385,511.4240476,90.41834171,201.1045355,21.90179337,70.3552049,99.38153749,511.6,96.19238268,81.25,90.09375,73.92753623,0.03875,1469.277143
1996-12-01,79.50055361,70.94511378,53.10305745,827.8908565,0.173259091,138.8083755,91.13943222,524.3356818,89.3111607,194.9291022,21.89718324,64.98456504,98.61161981,524.23,95.39989552,80.06896552,88.2037037,73.80851064,0.00195122,1474.384
1997-01-01,79.68173287,71.1686609,53.41878223,831.8405842,0.173991304,141.9137267,90.10851658,540.7315217,88.28478184,192.351369,21.89235867,62.19587909,97.65793149,541.69,95.57914481,81.45121951,90.4,74.40740741,0.051724138,1428.479545
1997-02-01,79.81530716,71.41869566,53.91790566,800.2830153,0.178275,139.0897032,88.89137962,564.92625,87.02457449,193.3174277,21.89,62.59153325,96.60885689,565.48,94.82911176,83.42,93.7,74.07142857,0,1372.742
1997-03-01,79.96135189,71.51170358,53.89853659,808.2172817,0.186095238,142.650793,88.73774804,571.472619,86.99499948,188.2229596,21.89,63.41678619,96.48189363,571.95,96.09718024,83.26956522,92.33333333,74.74324324,0.313148148,1523.6395
1997-04-01,80.33290358,71.9043597,54.33811038,785.6279178,0.187090909,140.8538137,88.50287023,575.5871212,86.79365116,184.5036896,21.89,62.09345727,96.29849003,576.25,96.22571202,81.89795918,89.36,73.73958333,0.33744186,1571.009545
1997-05-01,80.42944053,71.97508019,54.35432315,750.6156367,0.196681818,136.9924354,88.28671175,574.5549242,86.1894207,183.3340149,21.89,62.25498364,95.97360513,574.31,96.04404488,81.08536585,89.1221374,73.4609375,0.270990991,1568.295714
1997-06-01,80.49515157,71.97305501,54.20812202,727.6965368,0.202595238,134.2798309,87.45772499,582.8628571,85.84250394,185.5955934,21.89,63.35835762,95.10850328,582.9,96.09329619,78.80346821,85.47328244,72.94594595,0.447795276,1688.334762
1997-07-01,80.54569597,71.94649183,54.01731035,715.0919881,0.212978261,134.0979217,86.34862144,604.1134783,84.99580407,190.9588695,21.89,66.98269022,93.84448541,604.36,94.01416696,77.36305732,83.35772358,71.27927928,0.060487805,1677.266522
1997-08-01,80.70235877,72.15558588,54.33889542,720.0848279,0.217489796,136.2583949,86.04950433,620.3130952,85.46771777,196.0936766,21.89,67.52704333,93.44383833,620.5,93.87627883,77.28985507,83.21,71.4494382,0.105333333,1652.121429
1997-09-01,80.95285447,72.53165799,54.98378033,714.4760705,0.220285308,132.4306081,87.74881985,601.2420455,87.7022766,201.0572911,21.89,65.44639273,94.74724323,601.49,95.0025664,79.04081633,86.42241379,72.7699115,0.176219512,1769.745
1997-10-01,81.09077269,72.63462053,55.01293275,695.5131413,0.221572533,129.4753019,88.84009464,589.2054348,88.81877122,201.8683471,21.89,64.76976565,95.50404064,589.28,95.68458716,80.69166667,88.10810811,73.58974359,0.166,1741.384348
1997-11-01,81.01267018,72.58738475,55.0310871,697.7110283,0.222768462,131.2106665,89.77034549,579.32875,89.71856221,216.8252215,21.89,66.00603725,96.37619719,580.82,95.87812728,82.03797468,89.69767442,74.1,0.184242424,1694.7575
1997-12-01,81.03097372,72.66225185,55.22308482,728.5705028,0.223029385,138.1595942,90.54427934,595.1695652,90.75735235,220.1539862,21.89,72.94841304,96.46328301,595.02,95.96951818,81.70909091,89.04761905,73.11538462,0.15,1737.240476
1998-01-01,81.10341094,72.93126483,55.91501476,735.8979278,0.227123824,141.2660318,91.25361955,607.6465909,91.7486697,213.3738518,21.89,73.24329182,96.05344412,608.36,96.18335854,82.44444444,92.06896552,74.16666667,0,1668.147
1998-02-01,81.24975121,73.1707386,56.35363705,729.2561754,0.2296,141.9861217,90.64930112,607.40625,91.33893691,196.8672648,21.89,67.226041,95.77405306,608.43,96.33113626,85.59649123,94.43243243,77.1,0.04875,1640.835
1998-03-01,81.4208649,73.35180557,56.55674576,710.5852504,0.230409091,141.0094787,90.30216742,612.0397727,90.8678568,194.4645927,21.89,67.39006227,95.49769089,612.22,95.93161289,86.89583333,96.34615385,78.28,0.252,1719.212273
1998-04-01,81.60575915,73.55157415,56.78910837,705.2975601,0.231136364,145.3157441,90.34566713,607.7193182,91.56199631,192.7997247,21.89,68.08022091,95.84793173,608.34,96.99090625,85.5,93.29545455,77.67346939,0.265833333,1726.495238
1998-05-01,81.75942331,73.65859856,56.79750972,703.8925468,0.231880952,147.3997493,91.77688236,594.6761905,93.91847403,190.4884035,21.89,67.47370833,96.88872635,595.19,97.67188973,83.31707317,91.06896552,75.62711864,0.329767442,1794.4185
1998-06-01,81.7423975,73.60618743,56.66962193,715.276006,0.232409091,150.2614013,92.30277063,600.9818182,95.01418224,191.5226246,21.89,69.56876409,96.91526188,601.11,98.57069935,80.24324324,87.19298246,74.19642857,0.462162162,1721.893636
1998-07-01,81.67734311,73.5464751,56.62097424,717.9425917,0.233391304,149.3719388,92.45524621,601.9482609,93.86001014,197.350794,21.89,73.55323174,97.14790517,602.27,98.80602023,78.2183908,84.26027397,72.43939394,0.071304348,1712.225217
1998-08-01,81.70674713,73.68869105,57.00369592,719.1225364,0.23252381,150.9038015,92.89213983,598.434,93.26936905,193.1852799,21.89,72.11931381,97.6506715,599.5,98.96920651,77.6025641,84.48275862,70.98387097,0.06825,1683.684762
1998-09-01,81.90538436,74.17286694,58.09722277,697.8647059,0.233636364,147.315597,95.43587358,569.9613636,94.4307236,186.3993737,21.89,66.19241568,98.7620272,570.68,99.75767366,78.69444444,85.55294118,72.80487805,0.23877193,1687.315455
1998-10-01,82.10690413,74.39488095,58.36388594,676.2942268,0.233272727,142.9080718,95.98753817,549.0856818,94.55851956,184.566924,21.89,64.62644409,99.24042288,549.5,101.5395509,80.30208333,87.55844156,73.72619048,0.387352941,1646.429091
1998-11-01,82.09039422,74.40891059,58.44290403,682.1232631,0.233761905,144.6956352,94.8406778,564.327381,93.91501467,197.6596367,21.89,67.13614833,98.29894818,563.82,101.2523609,83.02777778,91.15789474,75.09090909,0.326176471,1594.905714
1998-12-01,82.03139317,74.44787087,58.68797535,678.3895343,0.234565217,145.0244374,95.24255664,559.8891304,94.25028906,187.1111733,21.89,67.45002826,98.32819191,560.01,102.5840835,82.8,89.33333333,75.05263158,0,1514.846364
1999-01-01,81.99918915,74.56757098,59.13177866,682.3137882,0.235595238,147.5771568,95.99750515,564.5440476,95.26076201,173.9380973,88.85452381,66.50144167,98.06508756,565.1,100.3692652,82.01886792,89.91666667,74.52777778,NA,1455.232
1999-02-01,82.04850097,74.69182235,59.41604688,681.7376803,0.2369,149.6027356,95.90286241,585.6125,94.94568173,186.7770603,87.36,71.2454665,97.43324189,585.28,100.347049,83.64583333,92.45454545,74.78571429,NA,1408.4655
1999-03-01,82.26333138,74.86306245,59.49542242,694.5459198,0.237956522,153.6707904,95.03391325,600.5508696,93.41453612,189.8774887,86.38521739,72.96836609,96.73108832,602.74,98.79597954,83.73469388,92.11111111,74.95121951,NA,1313.243913
1999-04-01,82.6857662,75.16908087,59.55534499,680.8200257,0.242068182,151.8196329,93.86273473,609.9643182,91.9414611,182.0886469,88.36818182,70.08826886,95.92496938,612.79,97.93673511,82.78378378,91.26315789,73.22727273,0.08,1186.159524
1999-05-01,82.7207065,75.17781558,59.50838337,681.9630449,0.24652381,154.013468,93.45557397,616.729,91.25242029,169.1787623,98.74952381,65.31984619,95.74524987,617.19,98.55202074,82.64516129,90.02272727,73.78947368,NA,1062.5645
1999-06-01,82.67536154,75.07571861,59.28507488,671.5982784,0.252636364,153.8064288,92.51845653,632.5010455,90.45987649,175.8935321,98.63545455,67.82530864,94.92013257,632.09,98.24887696,80.45833333,87,72.88888889,NA,1161.833182
1999-07-01,82.69552934,75.10395834,59.33062287,656.7012056,0.258318182,152.3630606,92.53101101,633.7145909,90.95511164,172.6041644,101.09,65.59680591,94.93082511,633.61,97.6131103,78.18518519,82.6,72.38461538,NA,1113.393636
1999-08-01,82.88487617,75.34306574,59.67675228,648.5530759,0.265545455,150.5692603,93.51481173,618.5150909,92.97803048,173.7561417,99.03363636,64.01757909,95.37375232,618.62,97.20553735,79.5,NA,NA,NA,1056.377273
1999-09-01,83.15143705,75.7744253,60.46076039,633.2313945,0.267863636,147.2893983,93.06083253,624.1989091,93.24617883,183.986097,96.02090909,65.41904477,94.60347494,624.67,96.32511418,76.7,85.16666667,72,NA,1061.375909
1999-10-01,83.27712901,75.96336608,60.78516187,566.2855237,0.282666667,132.5232389,93.90752004,613.147381,93.07767371,185.0890566,95.73809524,64.38871143,95.45540997,612.68,96.99992605,82,NA,NA,NA,1021.48619
1999-11-01,83.24493048,75.93517776,60.76536278,504.0586015,0.328272727,118.6860471,92.17703878,634.91925,90.67885941,194.7225975,96.15181818,64.70486,93.9329972,634.5,95.44196872,82.33333333,87,73.33333333,0.45,922.4631818
1999-12-01,83.2983771,76.02699117,60.93595979,477.017525,0.355369565,114.1122605,90.96429484,648.8143043,89.33089905,183.9971346,97.73130435,64.89170087,92.94506791,648.81,95.01404115,82.2,90.69230769,72,0,918.675
2000-01-01,83.34678129,76.28276557,61.63752577,465.2253498,0.370285714,114.1015791,89.48005115,647.3981429,87.91965802,174.0165106,99.65238095,63.21685405,94.24164095,647.09,96.01170592,82.6,91.45,73.375,0.116666667,917.7138095
2000-02-01,83.5869897,76.59185358,62.09439303,455.6082006,0.374095238,113.7842889,88.66456967,666.996,86.76705237,175.304146,101.5095238,63.90117595,93.61792231,667.01,94.54178344,86,NA,NA,NA,859.1252381
2000-03-01,83.99158023,76.815095,61.93345683,422.2218007,0.397304348,106.6604029,87.80628933,679.8271304,86.77941992,174.9200083,101.8630435,64.47820826,92.8715874,680.21,95.02943408,83.71875,92.55555556,76.46666667,0.765,932.8795652
2000-04-01,84.07576051,76.8861533,61.9769765,388.6138779,0.43155,100.9591617,87.17188216,693.477675,86.60388226,177.5150684,101.1145,66.5259985,92.24651575,692.71,94.20860762,83.93333333,91.33333333,76,NA,911.3642105
2000-05-01,84.20281394,76.97753151,61.99300314,371.8477665,0.454608696,98.92265835,86.22209262,723.3843478,85.6715594,182.4287761,101.6943478,70.00390891,91.35550477,724.04,93.48582847,82.1,90,75.5,NA,908.8640909
2000-06-01,84.45041562,77.12430363,61.92628072,333.9500339,0.512227273,90.70788593,87.8614923,690.4745,87.74184875,177.0556702,103.5027273,70.05878727,92.70795629,691.08,94.12174837,79.36363636,85.61538462,73.66666667,0.424,941.5709091
2000-07-01,84.50257569,77.19845986,62.04751308,297.9001824,0.633428571,83.33400706,87.61611901,697.8811905,87.83817901,172.2903218,107.3252381,67.62534786,92.45372504,698.08,93.98141556,77.72222222,84.1875,72.625,0.156666667,936.6861905
2000-08-01,84.57083002,77.35588188,62.39509464,284.8496928,0.67573913,82.80559607,86.20671063,725.2053043,86.71134893,179.1034506,104.4865217,72.32615783,91.27082182,725.57,93.55688389,76.71052632,82.17391304,72.22222222,0.132272727,877.8769565
2000-09-01,84.91302617,77.81357232,63.10028854,284.0346397,0.705666667,86.21502226,85.15779109,752.8264762,85.47193787,183.7883935,106.3419048,73.03749214,90.25083399,752.15,92.26243393,78.28125,86,73,0.091428571,883.1228571
2000-10-01,84.99666933,77.96276683,63.3894364,279.2985613,0.714227273,88.44244184,84.75312633,768.2076364,85.06495204,183.9081439,108.9104545,72.55015705,89.82262045,767.06,91.64409498,79.6,85,73,0.04,878.1218182
2000-11-01,85.0482231,78.10375532,63.72107404,275.1719303,0.721318182,89.31712983,85.23909829,766.6915909,85.07814096,186.7243774,112.4295455,69.25875659,90.14344753,765.96,91.97221935,81.27027027,89.92307692,73.4,0.1925,800.8704545
2000-12-01,85.11536751,78.2342592,63.98517477,265.1701342,0.722428571,87.8675385,87.08515075,728.9755,86.95307522,176.4758475,110.8419048,68.93104738,91.8121538,731.02,93.53837445,81.4,89.21052632,74.48387097,1.085,803.591
